"Unit1","Faction1","Class1","CompClass1","Tier1","Cost1","Unit2","Faction2","Class2","CompClass2","Tier2","Cost2","Any Wins","Outright Wins","Win Through Flee","Ties","Lose Through Flee","Outright Losses","Any Losses","Total Destructions","AvgRounds","AvgUnit1Models","AvgUnit1Hp","AvgUnit2Models","AvgUnit2Hp"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Gobbo Tincans","Gobbo","Priests","Heavy Infantry","2","0","96","14","82","0","160","685","845","59","2.00","0.26","0.61","2.95","2.95"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Boneborn Rotting Dead","Boneborn","Zombies","Unique","2","0","46","46","0","0","55","782","837","117","2.10","0.10","0.20","2.43","4.43"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Warriors","Coppersand","Mechanics","Warriors","1","2","807","472","335","0","80","40","120","73","1.63","1.61","2.78","0.79","0.79"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Gobbo Weirdweaver","Gobbo","Leader","Mage Hero","3","0","939","854","85","0","19","0","19","42","1.37","1.93","3.35","0.10","0.18"
"Coppersand Clay Golems","Coppersand","Golems","Heavy Infantry","2","0","Scaled Empire Archmage","Scaled Empire","Leader","Mage Hero","3","0","970","868","102","0","30","0","30","0","1.63","2.63","7.78","0.13","0.26"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Gobbo Skypriests","Gobbo","Priests","Fast Infantry","2","0","263","63","200","0","112","449","561","176","1.93","0.38","0.87","2.00","2.00"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Warriors","Silk Court","Spiderlings","Warriors","1","2","616","311","305","0","50","86","136","248","1.68","0.67","1.65","0.82","0.82"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Gunners","Coppersand","Mechanics","Archers","1","2","948","586","362","0","22","4","26","26","1.46","2.05","3.61","0.59","0.59"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Gobbo Cap'n Bangtidy","Gobbo","Leader","War Machine Hero","3","0","731","566","165","0","44","44","88","181","1.82","1.29","2.14","0.25","0.68"
"Coppersand Clay Golems","Coppersand","Golems","Heavy Infantry","2","0","Scaled Empire Wyrm Prince","Scaled Empire","Leader","Monster Hero","3","0","754","587","167","0","183","22","205","41","2.74","1.99","5.60","0.37","1.45"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Warriors","Ratkin","Rats","Warriors","1","2","239","7","232","0","88","628","716","45","1.95","0.33","0.74","4.17","4.17"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Webspitters","Silk Court","Spiderlings","Infantry","1","3","621","338","283","0","45","137","182","197","1.70","0.67","1.63","0.90","0.90"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Sappers","Coppersand","Mechanics","Unique","1","2","991","607","384","0","2","2","4","5","1.41","2.37","4.33","0.63","0.63"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Gobbo Funguspeddler","Gobbo","Leader","Warrior Hero","3","0","337","281","56","0","107","160","267","396","1.25","0.57","0.89","0.32","0.68"
"Coppersand Clay Golems","Coppersand","Golems","Heavy Infantry","2","0","Scaled Empire Sharpshooter","Scaled Empire","Leader","Archer Hero","3","0","899","788","111","0","88","0","88","13","1.98","2.27","6.63","0.20","0.50"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Skitterers","Ratkin","Rats","Fast Infantry","1","3","220","17","203","0","98","638","736","44","1.94","0.32","0.71","4.17","4.17"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Trappers","Silk Court","Spiderlings","Infantry","1","3","610","312","298","0","38","86","124","266","1.70","0.65","1.57","0.77","0.77"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Supplicants","Coppersand","Mechanics","Unique","1","2","979","628","351","0","7","0","7","14","1.26","2.18","3.88","0.51","0.51"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Gobbo The Green Wolf","Gobbo","Leader","Cav Hero","3","0","472","376","96","0","55","78","133","395","1.62","0.82","1.35","0.23","0.47"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Pelters","Ratkin","Rats","Archers","1","2","277","18","259","0","63","593","656","67","1.96","0.34","0.70","3.55","3.55"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Huntsmen","Silk Court","Spiderlings","Archers","1","2","840","437","403","0","20","20","40","120","1.54","0.86","2.40","0.72","0.72"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Artificers","Coppersand","Mechanics","Infantry","1","3","780","472","308","0","73","49","122","98","1.64","1.54","2.62","0.76","0.76"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Ratkin The Ratking","Ratkin","Leader","Unique Hero","3","0","773","771","2","0","46","3","49","178","1.04","1.21","1.99","0.05","0.07"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Horde","Ratkin","Rats","Chaff","1","1","685","44","641","0","28","217","245","70","2.12","0.71","2.00","3.51","3.51"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Trapdoors","Silk Court","Spiderlings","Unique","1","3","725","374","351","0","22","37","59","216","1.53","0.75","1.96","0.66","0.66"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Snipers","Coppersand","Mechanics","Archers","1","3","890","548","342","0","44","21","65","45","1.69","1.86","3.23","0.70","0.70"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Ratkin The Cabal","Ratkin","Leader","Mage Hero","3","0","818","539","279","0","54","43","97","85","1.78","1.59","2.74","0.51","0.83"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Assasslings","Ratkin","Rats","Infantry","1","3","172","5","167","0","76","711","787","41","1.77","0.25","0.51","3.98","3.98"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Squires","Silk Court","Spiderlings","Heavy Infantry","1","2","825","413","412","0","24","43","67","108","1.98","0.85","2.25","0.87","0.87"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Clay Golems","Coppersand","Golems","Heavy Infantry","2","0","269","52","217","0","139","564","703","28","2.25","0.65","1.07","1.66","4.67"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Ratkin The Grand Rataltar","Ratkin","Leader","Hybrid Mage Hero","3","0","928","895","33","0","15","2","17","55","1.20","1.88","3.26","0.05","0.08"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Peltlings","Ratkin","Rats","Chaff","1","1","804","37","767","0","22","120","142","54","1.90","0.83","2.46","4.17","4.17"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Jumpers","Silk Court","Knights","Flyer","2","0","827","445","382","0","19","15","34","139","1.57","0.85","2.34","0.68","0.68"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","189","115","74","0","228","375","603","208","1.49","0.53","0.83","1.10","1.81"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Ratkin The Twins","Ratkin","Leader","Warrior Hero","3","0","408","209","199","0","165","261","426","166","1.59","0.96","1.62","0.86","1.96"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Ninjas","Ratkin","Elites","Fast Infantry","2","0","65","2","63","0","123","805","928","7","1.62","0.19","0.39","5.35","5.35"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Tarantulas","Silk Court","Knights","Heavy Cavalry","2","0","44","0","44","0","163","790","953","3","2.11","0.21","0.52","3.71","6.97"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Ratkin The Packrat","Ratkin","Leader","Warrior Hero","3","0","665","573","92","0","76","40","116","219","1.58","1.26","2.13","0.21","0.41"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Heavies","Ratkin","Elites","Heavy Infantry","2","0","83","1","82","0","131","774","905","12","2.03","0.21","0.50","5.16","5.16"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Widowmakers","Silk Court","Knights","Light Cavalry","2","0","475","42","433","0","14","401","415","110","2.02","0.49","1.14","1.72","2.99"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","296","236","60","0","185","211","396","308","1.76","0.72","1.18","0.46","1.03"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Boneborn Grand Necromancer","Boneborn","Leader","Mage Hero","3","0","976","976","0","0","13","0","13","11","1.19","2.12","3.78","0.01","0.03"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Throatnicks","Ratkin","Elites","Attack Infantry","2","0","19","0","19","0","11","970","981","0","1.14","0.03","0.09","6.01","6.01"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Shimmerwebs","Silk Court","Shifters","Heavy Infantry","2","0","352","130","222","0","128","299","427","221","2.28","0.48","1.15","1.44","1.44"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Overseer","Coppersand","Colossus","Monster","2","0","730","623","107","0","53","52","105","165","1.68","1.36","2.32","0.21","0.42"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Boneborn Banshee Queen","Boneborn","Leader","Hybrid Mage Hero","3","0","489","489","0","0","471","5","476","35","1.24","2.22","4.12","0.48","1.61"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Fearaltar","Ratkin","Rataltar","Support Mage","2","0","543","509","34","0","78","44","122","335","1.50","0.62","1.44","0.16","0.27"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Webdancers","Silk Court","Shifters","Unique","2","0","645","327","318","0","34","70","104","251","1.69","0.68","1.70","0.76","0.76"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Warcrane","Coppersand","Colossus","Monster","2","0","475","389","86","0","192","134","326","199","2.25","1.05","1.74","0.41","0.99"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Boneborn The Gravedigger","Boneborn","Leader","Warrior Hero","3","0","449","449","0","0","102","180","282","269","1.88","0.78","1.23","0.28","0.73"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Swarmaltar","Ratkin","Rataltar","Support Mage","2","0","824","772","52","0","41","8","49","127","1.54","0.87","2.27","0.10","0.17"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Mimics","Silk Court","Shifters","Unique","2","0","491","254","237","0","58","106","164","345","1.68","0.55","1.23","0.76","0.76"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Grand Bombard","Coppersand","Artillery","War Machine","2","0","999","964","35","0","1","0","1","0","1.10","2.70","4.67","0.04","0.05"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Boneborn Dracolich","Boneborn","Leader","Monster Hero","3","0","324","324","0","0","81","198","279","397","1.86","0.53","0.79","0.28","0.78"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Feastaltar","Ratkin","Rataltar","Support Mage","2","0","718","649","69","0","64","11","75","207","1.55","0.78","1.98","0.14","0.25"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Cocoon Cannon","Silk Court","Webcannon","War Machine","2","0","992","943","49","0","4","0","4","4","1.11","1.00","3.38","0.05","0.07"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Hookshot","Coppersand","Artillery","War Machine","2","0","999","954","45","0","1","0","1","0","1.09","2.72","4.72","0.05","0.06"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Boneborn Archrevenant","Boneborn","Leader","Warrior Hero","3","0","346","346","0","0","56","365","421","233","1.82","0.61","1.00","0.42","1.54"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Chumpwagon","Ratkin","Ratwagons","Unique","2","0","554","466","88","0","51","47","98","348","1.73","0.61","1.43","0.19","0.36"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Spitter","Silk Court","Webcannon","War Machine","2","0","927","927","0","0","44","3","47","26","1.43","0.97","2.93","0.05","0.12"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Coppersand Surpressor","Coppersand","Artillery","War Machine","2","0","1000","926","74","0","0","0","0","0","1.26","2.60","4.56","0.07","0.12"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Silk Court Huntmistress","Silk Court","Leader","Archer Hero","3","0","818","726","92","0","12","15","27","155","1.39","1.53","2.61","0.12","0.21"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Battering-Rat","Ratkin","Ratwagons","Chariot","2","0","473","409","64","0","86","88","174","353","1.84","0.56","1.23","0.24","0.48"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Silk Court Weblayer","Silk Court","Webcannon","War Machine","2","0","986","937","49","0","6","0","6","8","1.10","0.99","3.38","0.06","0.07"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Scaled Empire Warriors","Scaled Empire","Infantry","Warriors","1","2","610","270","340","0","107","136","243","147","1.75","1.26","2.14","1.35","1.35"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Silk Court Court Poisoner","Silk Court","Leader","Hybrid Mage Hero","3","0","762","677","85","0","179","8","187","125","1.34","1.66","2.86","0.25","0.47"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Ratkin Thiefwagon","Ratkin","Ratwagons","Chariot","2","0","339","238","101","0","76","225","301","360","2.04","0.42","0.94","0.40","0.92"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Redspines Warriors","Redspines","Warband","Warriors","1","2","415","77","338","0","24","202","226","359","1.44","0.44","1.13","1.08","1.08"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Scaled Empire Militia","Scaled Empire","Infantry","Chaff","1","1","898","227","671","0","38","19","57","45","1.38","2.11","3.75","1.57","1.57"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Silk Court Mistress of Whispers","Silk Court","Leader","Mage Hero","3","0","963","909","54","0","6","2","8","29","1.20","1.99","3.49","0.06","0.08"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Boneborn Warriors","Boneborn","Skeletons","Warriors","1","2","251","251","0","0","101","446","547","202","1.94","0.35","0.62","1.53","1.53"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Redspines Archers","Redspines","Warband","Archers","1","2","538","149","389","0","9","106","115","347","1.51","0.55","1.43","1.00","1.00"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Scaled Empire Firepowder Corps","Scaled Empire","Infantry","Archers","1","2","888","438","450","0","30","25","55","57","1.61","1.84","3.22","1.04","1.04"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Silk Court Handmaid","Silk Court","Leader","Mage Hero","3","0","959","907","52","0","10","0","10","31","1.18","2.02","3.52","0.06","0.10"
"Coppersand Warcrane","Coppersand","Colossus","Monster","2","0","Gobbo Warriors","Gobbo","Goblins","Warriors","1","2","490","140","350","0","106","242","348","162","2.37","0.60","1.48","1.79","1.79"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Boneborn Archers","Boneborn","Skeletons","Archers","1","2","562","562","0","0","63","189","252","186","2.04","0.63","1.17","0.70","0.70"
"Coppersand Juggernaut","Coppersand","Colossus","Monster","2","0","Redspines Beserks","Redspines","Warband","Fast Infantry","1","3","390","85","305","0","18","202","220","390","1.46","0.41","1.05","1.03","1.03"
"Coppersand Bladestorms","Coppersand","Golems","Attack Infantry","2","0","Scaled Empire Scout Corps","Scaled Empire","Infantry","Archers","1","3","905","453","452","0","28","21","49","46","1.60","1.88","3.31","1.04","1.04"
"Coppersand Minetomatons","Coppersand","Golems","Unique","2","0","Silk Court Broodmother","Silk Court","Leader","Monster Hero","3","0","6","1","5","0","394","599","993","1","1.91","0.60","0.98","1.00","6.27"
"Coppersand Warcrane","Coppersand","Colossus","Monster","2","0","Gobbo Bomb Squad","Gobbo","Goblins","Unique","1","3","0","0","0","0","0","0","0","1000","1.00","0.00","0.00","0.00","0.00"
"Coppersand Overseer","Coppersand","Colossus","Monster","2","0","Boneborn Revenants","Boneborn","Skeletons","Infantry","1","3","484","484","0","0","83","264","347","169","2.17","0.57","1.05","1.01","1.01"
